Unidad_ID,Sector,Periodo_ID,IngRsos,Gastos,Activos,Pasivos,EBIT
UO_040,Tecnología,4,24234.912408336342,19845.1351082995,40562.91284908191,31489.05200729804,4090.7670493010896
UO_120,Logística,9,22543.86563679903,19421.030608094734,7277.062964322709,4212.763663601277,2986.3675722851726
UO_065,Finanzas,1,11159.784542373953,7550.150682241962,8115.871932606027,5052.242765020988,3957.3273148424655
UO_035,Operaciones,1,31988.341363741256,19864.125187892096,4881.55629386783,4379.222897518869,12616.319200923223
UO_069,Finanzas,4,30416.548278961804,19644.248179347604,11853.177758954798,6394.381411430106,11511.895723569072
UO_050,Logística,3,64966.521454971975,52759.24311453455,19871.048775754978,13298.509680804733,11666.0789899618
UO_012,Logística,3,18884.766722154345,16945.419061883487,19181.760772632173,9958.144371175911,1929.8941020535453
UO_076,Comercial,10,24577.217227434317,15133.39416397706,19724.270206684505,10565.727194902107,11294.311800975192
UO_085,Comercial,2,24951.56542896654,21382.317368537453,7733.879576317056,5548.164962210268,3160.8159645882856
UO_058,Industrial,10,48471.275312998376,34873.2177078557,29199.090647671517,25190.995293660475,13151.259082111415
UO_083,Operaciones,10,21001.56491742607,16118.384569448866,20822.231373448474,13022.543544801623,4476.554380239867
UO_063,Industrial,2,25324.07397711252,23427.3221703903,27996.43805880361,21306.40802676325,2097.8921012860756
UO_073,Comercial,8,29850.242861707982,21378.446230860856,5792.635761221122,2047.8353900095087,9366.461139893509
UO_107,Tecnología,1,24180.566723200423,18446.57880688289,21739.681611410993,9276.209585499597,5257.941828870417
UO_049,Operaciones,8,17619.881827189318,10656.307982231418,8842.640906093555,5316.894144771429,5797.566068021633
UO_112,Tecnología,10,24271.18192264912,15255.883235851932,14208.647661395737,4433.198016501814,7253.46654743355
UO_036,Industrial,3,37677.40567962299,26016.514507357355,24850.146805711494,11225.134047396237,11322.494597679526
UO_106,Comercial,2,13183.77716782969,8038.785508511235,19046.83383307761,11626.96398531298,4960.466727599701
UO_054,Operaciones,9,23540.6698698718,19326.451261992668,10819.182685170026,,5037.491293664707
UO_047,Industrial,5,15520.850500573519,11628.833102706976,18101.74992845398,8303.775409195205,3845.0050591609074
UO_115,Logística,5,40035.559050869204,31702.19030181546,7194.548107266727,4377.296107782147,7521.4265303242455
UO_032,Industrial,6,10284.637414075482,6799.446492261624,35959.9262444407,23154.22068400956,4030.5946403055295
UO_099,Finanzas,4,16656.22128491544,11718.921049605899,15943.86808642066,13639.198150838827,4919.660149598666
UO_095,Logística,7,26598.389226254203,22138.865151768823,35282.06240321726,24246.09345166783,4636.434527614961
UO_053,Tecnología,7,48183.02283326239,45188.734810750306,13148.737004950735,7216.572297887663,2510.014287515416
UO_119,Logística,9,21314.116304050345,13164.575924111567,13172.075916511203,11304.41657548076,7767.869393421054
UO_032,Industrial,6,16687.25004833336,15212.673059429573,11401.360028555404,8789.648092901169,1736.5937922259204
UO_062,Logística,1,56419.974620275956,45243.652730078014,30506.78384514395,12813.012507635407,11576.458283978096
UO_037,Finanzas,9,10678.55762753333,8514.781233332742,11782.154151056164,4459.609167856841,2029.1911081266978
UO_096,Industrial,10,7336.352193334778,5686.388151168284,26549.262790518183,18730.159265689716,1732.9025738955224
UO_107,Finanzas,9,27446.864787601153,17134.74640506565,14335.991773772086,9116.685805722696,12005.00147902947
UO_120,Logística,5,17136.618537416332,10821.035985691078,5510.5626984588625,4264.0963856118005,5744.630143652769
UO_101,Finanzas,7,13218.644729016649,10711.321648082894,12807.82459117846,9519.83867044432,2512.4547874618197
UO_103,Logística,1,31387.914951262992,22578.441495500996,8888.690980536485,6000.99456731695,10425.802711778684
UO_038,Operaciones,4,24882.010634846854,22917.422206565054,18404.337218367567,16413.52723321658,1707.145729907261
UO_030,Logística,10,16613.33034024908,12332.18622277975,8828.632029902132,5475.110038218392,4657.309286624761
UO_058,Comercial,4,11612.620974341939,7549.928230002773,31432.10370032608,11562.722230577358,4248.733208895522
UO_032,Finanzas,5,34071.91320295201,28966.291242629974,17074.723376128215,13607.942212234027,5472.563278432184
UO_109,Finanzas,6,30488.370322473773,21423.37590537464,16210.952988219791,7312.955706612761,8525.517130150161
UO_066,Tecnología,4,20960.857903551656,16431.522697888864,26729.825548282417,20485.238155399995,4192.134123190792
UO_051,Tecnología,6,55454.519650038026,46817.00546070584,32155.672749978195,28112.555364389234,9273.959646739888
UO_011,Comercial,10,12899.677845707036,11804.39766111969,17817.57749849276,12794.398091944873,970.6562633082241
UO_059,Finanzas,7,10272.620330510494,9011.82997898618,11353.482684257813,7466.255672260722,1220.270942535304
UO_020,Finanzas,3,15584.715932579882,13040.142848276402,6220.578764333903,3584.4947099784035,2227.1881232406195
UO_037,Tecnología,9,21530.09476372509,18039.45524577388,11948.608962577877,6197.09728330405,2804.1072970071295
UO_073,Tecnología,8,24876.272703091654,23161.64141238597,12452.449779963054,6373.19929412801,2037.021313884798
UO_102,Logística,1,19523.652750489182,13735.640084455737,19230.14678723764,13111.5683614835,5629.891056197843
UO_049,Industrial,2,26265.923621525955,15769.777736341523,14660.496921971862,11006.571407647178,12466.690694826651
UO_019,Finanzas,2,11780.846196027644,8189.856910419112,27248.66432328611,19267.8096153862,3074.3515308888814
UO_055,Finanzas,10,45337.16080629042,30659.798264529007,12484.086562445013,5231.4072956318505,15190.288100242868
UO_040,Logística,9,21140.045480211287,17580.951918517112,17426.98768308161,10393.321407300984,3133.389003825346
UO_007,Finanzas,9,38509.0252851521,31646.68077769399,36694.87820725764,28437.94508182258,7658.579944226964
UO_005,Comercial,9,26143.677791018923,21116.548784407056,22138.97985902636,12960.655761238437,5597.613616236979
UO_111,Tecnología,1,27677.542120849135,16763.877776775527,17395.685157330467,10819.663320622776,9222.514126202135
UO_042,Tecnología,7,29286.54984983802,25042.118097300707,12567.04681497407,9584.655735338314,4944.023531689496
UO_088,Industrial,3,27552.65775071876,19651.53760493782,12333.336527824491,8593.36549215273,6936.013007218206
UO_048,Tecnología,9,30374.580806354334,25295.027391403735,10825.200214103388,5906.3044993379435,5309.103191463509
UO_105,Operaciones,8,42812.10912629809,34027.16922221104,13035.033293552777,10913.550689198035,10491.444771236938
UO_007,Comercial,3,24300.703629373835,17495.43310282991,28378.852124088422,11281.73571833496,7846.195273543151
UO_011,Comercial,1,31398.075455575665,20317.747799517965,15785.815098974897,14164.76768095348,13103.87882581557
UO_073,Logística,9,21060.0287925866,13331.979921704866,8023.549294383908,2979.236501616405,7241.48711553645
UO_049,Operaciones,10,45254.5550307467,40323.230276163675,52099.028244781504,16097.035853525496,4153.310914849555
UO_030,Finanzas,1,15706.090545909272,14472.206561121278,21850.50068020576,18223.56536702997,1080.0664640450932
UO_041,Industrial,3,54201.84440468124,44848.00535516784,7752.990816368689,3465.3706253897353,9355.69071707061
UO_003,Comercial,6,21588.60751514549,13734.713987377101,13834.08348145539,10207.060381927517,8775.09139670457
UO_086,Operaciones,6,10770.998196829258,7978.180967960388,19274.376102740345,15161.40204774951,2401.9944568767646
UO_040,Operaciones,10,23483.47373582839,20081.392837736857,50149.070357422126,40891.14248318928,3619.448735982417
UO_051,Comercial,4,15669.543005412706,13678.528710727773,9275.506777297283,8301.175465128325,1850.5104897809747
UO_084,Logística,2,33534.22286759085,21508.063090007625,32390.629002034388,15431.667396473142,11262.2680776788
UO_032,Operaciones,10,15893.85777871923,9536.48555156741,41759.901180375666,30323.785417853964,6769.120739467605
UO_048,Tecnología,6,17622.086047835783,14965.520733827329,12367.25356583711,4566.483655043536,2621.498035044377
UO_071,Operaciones,10,8563.203455024415,6206.684035203399,15267.655173346524,8306.910941053859,2650.644425679599
UO_071,Finanzas,5,17568.219532262734,12105.706084613892,9683.846350205222,7832.130457479048,4710.693540427297
UO_020,Comercial,6,6555.504364299784,3962.894915402651,15961.315866036475,8309.378482114473,2893.298498452893
UO_089,Finanzas,7,9977.108404122337,7872.984055653266,17642.146668709167,11549.558839776208,1737.3630585622843
UO_109,Logística,9,32215.640005635698,28926.511992436845,26790.161713253547,16134.751728511414,2886.6096319933845
UO_035,Industrial,7,32627.151190519537,30511.968092028368,34686.647118518486,23849.52982476568,2247.297193271695
UO_108,Tecnología,4,27247.819564069276,21744.05245519953,11511.9667609877,10173.546751845854,6285.138370629601
UO_024,Comercial,10,13582.152971690268,10594.914140997904,5539.197764836392,1846.997391742045,2691.716822837041
UO_040,Operaciones,5,21507.227532532022,13544.600982053365,17805.330049400935,11473.343567683198,7412.223067449746
UO_077,Tecnología,6,21986.825904561698,17415.885298680183,21506.758595177424,17588.598548169153,4638.811300147341
UO_052,Operaciones,9,12342.670145876502,9047.08683942724,20944.903218193645,12332.979550547547,2915.3689688253153
UO_112,Logística,5,46709.32725881105,37951.204539093036,14823.900435373871,5145.617642132941,9848.180609314835
UO_039,Industrial,5,34155.57647711793,25140.35626251961,19435.39679896208,12367.201881080537,10001.97806000264
UO_068,Comercial,7,19722.549663603826,13492.28878689191,44768.80616908419,22350.572841988404,5346.290808877895
UO_061,Logística,2,22324.564973764554,14136.759444239295,22675.503989088702,8910.681039630745,8069.343480790783
UO_076,Logística,3,24445.25493728173,17361.544544218763,14414.341752982773,11667.266706622057,7862.430515844417
UO_081,Industrial,2,7935.7453919928175,5029.879314621319,13358.141254341062,8188.002359940864,2716.7866384288172
UO_065,Logística,10,19465.740631940953,12884.644936326882,16286.447274525135,14005.78843201933,6931.491190831883
UO_062,Logística,10,15662.238075019626,14809.705736523638,48148.43803317756,37729.59284531282,699.1491947405538
UO_081,Operaciones,2,13348.909766361996,10084.250267640598,16155.560524018834,11563.87681065468,3406.592216507915
UO_002,Finanzas,3,19138.357639316153,15045.717813559442,17820.83207554825,5399.984813605471,3524.01332679374
UO_006,Operaciones,6,54113.73224626781,49014.40505007312,13502.253243678007,7516.624366172611,5773.6282123405335
UO_108,Industrial,5,30346.043654218684,28781.678252806727,34870.27459519969,14592.922900554695,1473.9134582398613
UO_075,Tecnología,5,16554.454606615705,13308.954729072882,58448.56132628412,49475.46493375997,2961.9131128366857
UO_117,Industrial,2,29327.807039950298,25936.51063097828,23632.25581513005,9565.16477679691,3853.7186340039407
UO_043,Industrial,2,44341.562352865156,31678.913947436093,18951.98098040083,8938.437089099803,10384.101177860073
UO_082,Industrial,1,34972.48335679403,24725.908926219425,18436.16861760964,11247.944463923039,9822.812177339762
UO_040,Industrial,3,22693.07713569102,16814.35159259038,4313.116151002075,1975.4855725128061,5573.040140486954
UO_089,Logística,7,15939.117885728794,13315.181120004701,28200.373980859946,12011.069625044203,2398.0686817334254
UO_039,Industrial,5,31229.288168034192,26194.099198175445,19545.490026078274,12889.460937879128,5864.493318172905
UO_028,Tecnología,7,26815.696697445055,19048.095791788837,23318.56796118567,8239.795860426999,8547.245552350358
UO_110,Industrial,9,34461.45079419379,22283.583012592724,11767.804903104987,3941.0455726987316,10053.673361965257
UO_080,Operaciones,6,30260.118422700518,24853.806017371884,14318.760401314745,7493.682835766047,5870.579373788056
UO_063,Logística,2,37226.50764702987,24007.89787974653,14092.317054358804,10321.194305946441,13362.9524024092
UO_064,Operaciones,1,16854.658968676587,13525.398260954844,33288.71702395371,21067.898214681238,3863.098199649074
UO_012,Logística,1,42561.14525400628,35866.181122495116,14367.788899655685,7955.816567634256,6194.035178513283
UO_041,Operaciones,10,24313.810527339676,20550.373628217523,62918.54254389365,40233.32108093136,3875.078501459507
UO_116,Comercial,9,62170.160961400186,53697.31541671168,23353.85746568006,12126.978369632248,8475.405275178178
UO_029,Finanzas,6,15605.927530250683,14131.17982511801,8388.276909065167,7228.075886126252,1468.589693298872
UO_023,Finanzas,6,52469.215311868495,40662.88878589792,16695.128079039827,5558.524935264601,11599.032931559848
UO_085,Logística,4,24317.593792479944,20805.822380881702,12197.60532606435,8587.539692503706,3098.266614701076
UO_080,Comercial,2,15903.444471792822,12988.509408444223,4833.714593812314,4035.0379926575906,3213.0861909962905
UO_117,Tecnología,10,17293.000149531123,11505.447667109105,47083.719593763446,,5674.894376612324
UO_051,Comercial,3,18766.456864822852,11428.610383203739,27498.466688874665,11286.047765916544,8683.655295736302
UO_112,Logística,3,27230.22839348559,19049.981457874976,24832.893167395458,11859.092396005568,7397.588483418546
UO_105,Comercial,8,28607.315305595086,21600.290908229395,19915.27284860272,14542.705061508907,7519.220614459674
UO_045,Tecnología,6,16533.600745394462,13491.20460321422,7869.812045970633,2758.8596908480718,3578.730519335027
UO_090,Logística,7,21759.86950348723,19529.17314234973,13491.696704398526,10619.544103354754,2376.5467156773534
UO_101,Finanzas,9,64288.444340343995,42988.78274662973,29883.700138716093,21855.26977774091,24462.8565101802
UO_022,Industrial,1,52248.767709949076,33645.1982589229,9597.596505800302,7080.761088125965,21040.495362517442
UO_115,Comercial,2,27396.261318518842,25676.268736767124,3947.8973916137757,1421.8148040108615,1623.753985080759
UO_010,Finanzas,9,22449.008762646306,14318.32789865681,15736.472641989429,11497.953298796856,8456.311184986816
UO_007,Finanzas,5,23388.872717600992,17950.301987896604,16563.312987861813,11725.018126062423,4690.791923316482
UO_073,Operaciones,4,29934.261901976985,24095.503447485113,19561.879928780978,15621.207575982688,5921.72927366876
UO_089,Tecnología,1,13208.339869998128,10427.73399389298,27920.352610395566,9072.930042627,2480.769776408391
UO_110,Industrial,9,19366.72626024665,12203.192188340437,26438.15437720395,8298.048365588307,7861.94086330211
UO_015,Comercial,9,9563.489625813629,5928.9754806512,21062.76109345586,11032.76398657973,3675.3056376655736
UO_077,Finanzas,4,26892.737865119754,17128.501076410255,36949.92264435731,14383.60614047492,9417.517968060416
UO_106,Finanzas,9,30442.59231611427,24504.937883583603,7248.995101208161,4603.334335860778,5388.533253827425
UO_046,Tecnología,10,17299.04832488169,13675.255975734957,24410.022586569525,20758.51121929755,4346.664246357749
UO_090,Industrial,1,48387.33484208845,32990.93379494098,26263.17424184932,14047.852494503459,12758.754413255683
UO_085,Industrial,5,11933.6470024749,9824.028218117015,8572.053761681496,6917.392164464744,1724.453599484304
UO_087,Finanzas,1,10591.558129177345,9394.962293761491,7319.356072078017,2196.864649442378,1061.2643885903763
UO_061,Finanzas,4,24642.45159578017,15144.083584366002,11526.854017389993,4623.522422184922,11288.135840249648
UO_108,Finanzas,5,37180.85106107967,28790.82397069113,12125.611341968735,3859.0258130860702,9998.355576369684
UO_092,Finanzas,3,51121.674548780866,43006.55062197843,28340.628159002867,14082.126782342511,8618.0270337523
